NMF_Replicate	L1	L1 %	L2	L2 %	KL Divergence	Correlation	Convergence Iterations
90	7.096	169.922	2.4	92.31	2.439	0.328	30000.0
91	7.198	171.059	2.392	92.386	2.462	0.327	20000.0
92	7.091	169.185	2.36	92.123	2.481	0.331	30000.0
93	7.043	171.026	2.372	92.42	2.496	0.322	40000.0
94	7.116	169.927	2.37	92.55	2.491	0.322	20000.0
95	6.998	169.199	2.328	91.892	2.457	0.33	20000.0
96	7.17	170.442	2.411	92.464	2.456	0.328	30000.0
97	7.152	168.914	2.4	92.468	2.506	0.323	20000.0
98	6.996	169.903	2.333	92.201	2.487	0.326	30000.0
99	7.183	170.327	2.414	92.734	2.5	0.317	50000.0
100	7.112	170.398	2.396	92.284	2.447	0.331	30000.0
101	7.023	169.737	2.363	92.363	2.496	0.324	20000.0
102	6.958	170.395	2.362	92.083	2.49	0.33	20000.0
103	6.956	168.871	2.323	92.041	2.479	0.328	20000.0
104	6.999	170.514	2.34	92.293	2.468	0.328	20000.0
105	7.213	170.325	2.401	92.93	2.518	0.313	20000.0
106	7.268	171.493	2.398	93.214	2.551	0.307	20000.0
107	6.961	170.429	2.338	92.355	2.552	0.318	50000.0
108	7.031	170.082	2.362	92.099	2.461	0.327	20000.0
109	7.04	170.044	2.359	92.195	2.488	0.331	20000.0
110	6.98	168.703	2.323	92.011	2.467	0.337	30000.0
111	7.131	171.652	2.352	92.679	2.515	0.317	20000.0
112	7.094	171.25	2.378	92.608	2.494	0.317	20000.0
113	7.073	169.28	2.401	92.034	2.488	0.325	20000.0
114	7.164	169.854	2.394	92.578	2.513	0.324	40000.0
115	7.142	171.601	2.391	92.577	2.486	0.321	20000.0
116	6.964	169.819	2.346	92.103	2.469	0.331	30000.0
117	7.11	169.393	2.388	92.349	2.496	0.326	20000.0
118	7.104	171.341	2.37	92.716	2.486	0.317	20000.0
119	6.986	170.101	2.341	92.268	2.473	0.321	30000.0
120	6.999	170.504	2.342	92.39	2.499	0.32	30000.0
121	7.189	171.508	2.392	93.011	2.506	0.313	20000.0
122	6.997	169.652	2.347	92.294	2.474	0.322	20000.0
123	7.102	170.121	2.372	92.383	2.527	0.324	30000.0
124	7.185	170.857	2.412	92.574	2.471	0.324	30000.0
125	7.126	170.133	2.376	92.366	2.474	0.326	40000.0
126	7.115	170.012	2.37	92.235	2.452	0.32	20000.0
127	7.088	170.871	2.382	92.501	2.467	0.32	20000.0
128	7.18	172.106	2.398	93.05	2.489	0.309	50000.0
129	7.142	171.746	2.393	92.525	2.464	0.32	20000.0
130	6.993	170.203	2.352	92.276	2.499	0.324	20000.0
131	6.97	169.452	2.325	91.83	2.491	0.332	20000.0
132	7.079	170.387	2.373	92.447	2.476	0.325	20000.0
133	7.107	169.002	2.382	92.139	2.483	0.321	20000.0
134	7.059	168.486	2.39	92.539	2.54	0.316	20000.0
135	7.135	169.745	2.397	92.358	2.486	0.322	20000.0
136	7.033	170.014	2.365	92.178	2.472	0.332	30000.0
137	7.081	169.894	2.394	92.246	2.479	0.325	40000.0
138	6.982	169.7	2.351	92.123	2.505	0.326	20000.0
139	6.868	169.315	2.321	91.953	2.47	0.333	30000.0
140	7.021	169.666	2.35	92.275	2.483	0.324	20000.0
141	7.07	170.612	2.389	92.399	2.499	0.321	20000.0
142	7.002	170.591	2.353	92.395	2.494	0.32	40000.0
143	7.082	170.757	2.355	92.577	2.489	0.316	20000.0
