NMF_Replicate	L1	L1 %	L2	L2 %	KL Divergence	Correlation	Convergence Iterations
244	74.799	108.82	13.089	70.411	1.061	0.587	30000.0
245	74.893	108.726	13.119	70.513	1.063	0.586	20000.0
246	74.434	108.62	12.971	70.341	1.057	0.588	30000.0
247	74.996	109.476	13.076	70.73	1.062	0.583	30000.0
248	74.952	108.765	13.017	70.38	1.058	0.586	30000.0
249	74.997	109.215	13.098	70.725	1.061	0.586	40000.0
250	74.654	108.583	13.046	70.157	1.053	0.593	30000.0
251	74.842	108.814	13.104	70.462	1.059	0.586	40000.0
252	74.402	108.462	12.985	70.075	1.056	0.589	30000.0
253	74.842	109.255	13.084	70.566	1.061	0.588	20000.0
254	74.676	108.765	13.014	70.376	1.058	0.587	40000.0
255	74.728	109.181	13.048	70.588	1.062	0.585	30000.0
256	74.595	108.972	12.979	70.525	1.059	0.585	60000.0
257	74.594	108.608	12.934	70.246	1.054	0.591	20000.0
258	74.729	109.062	13.051	70.481	1.062	0.586	40000.0
259	75.187	109.517	13.156	70.641	1.066	0.586	40000.0
260	74.455	109.038	13.072	70.457	1.063	0.587	30000.0
261	74.602	108.949	12.951	70.449	1.06	0.585	20000.0
262	74.566	108.695	13.024	70.446	1.057	0.587	20000.0
263	74.495	108.544	13.027	70.31	1.058	0.589	20000.0
264	75.123	109.354	13.134	70.7	1.063	0.583	30000.0
265	75.469	108.717	12.98	70.613	1.071	0.588	30000.0
266	75.193	109.788	13.102	70.969	1.072	0.578	30000.0
267	75.172	109.528	13.15	70.796	1.065	0.583	30000.0
268	74.944	109.055	13.113	70.571	1.062	0.585	30000.0
269	74.792	109.156	13.012	70.661	1.067	0.581	40000.0
270	74.698	108.263	13.067	69.923	1.05	0.595	40000.0
271	74.557	109.028	13.004	70.417	1.064	0.588	30000.0
272	75.173	109.108	13.212	70.59	1.063	0.585	30000.0
273	74.859	109.295	13.126	70.74	1.065	0.583	30000.0
274	74.847	109.226	13.116	70.793	1.064	0.582	50000.0
275	75.748	109.262	13.042	71.116	1.078	0.583	20000.0
276	75.15	110.002	13.103	71.336	1.075	0.573	50000.0
277	74.578	109.112	12.916	70.519	1.065	0.583	20000.0
278	74.731	108.841	12.972	70.263	1.059	0.588	30000.0
279	74.445	109.035	12.896	70.489	1.065	0.583	20000.0
280	74.85	108.716	13.153	70.357	1.06	0.588	30000.0
281	74.618	108.712	13.12	70.43	1.061	0.586	20000.0
282	74.839	108.838	13.116	70.473	1.06	0.585	30000.0
283	75.029	109.138	13.069	70.589	1.062	0.584	40000.0
284	74.95	109.425	13.122	70.77	1.063	0.581	30000.0
285	74.802	109.217	13.018	70.612	1.066	0.583	20000.0
286	74.556	108.452	13.075	70.275	1.053	0.591	30000.0
287	75.057	109.061	13.036	70.828	1.066	0.578	40000.0
288	74.603	109.103	13.0	70.639	1.063	0.583	30000.0
289	74.434	108.467	12.98	70.018	1.056	0.59	40000.0
290	74.695	108.671	13.054	70.442	1.058	0.586	40000.0
291	75.258	109.633	13.126	70.842	1.072	0.579	50000.0
292	74.89	109.073	13.145	70.474	1.06	0.586	70000.0
293	74.924	109.313	12.943	70.573	1.064	0.582	20000.0
294	74.473	109.01	12.978	70.467	1.058	0.588	20000.0
295	74.835	108.924	13.066	70.382	1.062	0.587	20000.0
296	75.581	108.956	12.979	70.754	1.07	0.588	20000.0
297	74.729	109.314	13.0	70.387	1.068	0.587	40000.0
298	74.831	108.938	13.11	70.537	1.056	0.587	20000.0
299	74.555	108.882	13.008	70.571	1.06	0.586	40000.0
300	74.538	108.825	13.007	70.369	1.06	0.587	20000.0
301	74.827	108.782	13.151	70.497	1.063	0.584	30000.0
302	74.783	108.8	13.188	70.536	1.058	0.587	30000.0
303	74.796	108.877	13.074	70.41	1.055	0.589	20000.0
304	74.88	108.977	13.033	70.491	1.061	0.583	20000.0
305	74.564	109.003	13.045	70.466	1.06	0.585	30000.0
306	74.809	108.406	13.088	70.02	1.054	0.593	20000.0
307	74.923	109.322	13.071	70.709	1.066	0.582	30000.0
308	74.889	109.279	13.121	70.831	1.067	0.582	30000.0
309	75.015	108.779	13.106	70.372	1.058	0.59	30000.0
310	74.912	109.299	13.079	70.55	1.07	0.583	20000.0
311	74.679	108.572	13.047	70.307	1.053	0.59	30000.0
312	74.706	109.207	13.082	70.626	1.065	0.585	20000.0
313	74.955	109.115	13.19	70.704	1.06	0.584	30000.0
314	74.721	109.073	12.992	70.631	1.06	0.582	20000.0
315	74.816	108.762	13.132	70.307	1.056	0.592	20000.0
316	74.982	109.503	13.038	70.858	1.068	0.579	20000.0
317	74.78	109.178	13.005	70.543	1.062	0.584	40000.0
318	74.395	109.072	12.978	70.514	1.063	0.584	30000.0
319	75.184	109.714	13.027	70.96	1.069	0.579	20000.0
320	74.943	109.251	13.101	70.667	1.065	0.584	20000.0
321	75.064	109.522	13.127	70.925	1.067	0.579	20000.0
322	74.811	108.7	13.056	70.414	1.058	0.588	20000.0
323	74.959	109.397	13.095	70.718	1.071	0.583	30000.0
324	74.979	108.895	13.165	70.536	1.061	0.587	20000.0
325	74.504	109.157	12.98	70.634	1.063	0.584	30000.0
326	74.875	109.303	13.085	70.49	1.065	0.588	30000.0
327	75.004	109.19	13.102	70.595	1.062	0.585	30000.0
328	75.024	108.999	13.133	70.422	1.063	0.586	30000.0
329	74.583	108.881	13.024	70.565	1.056	0.585	30000.0
330	74.412	108.679	13.035	70.46	1.06	0.586	20000.0
331	74.577	109.034	12.983	70.535	1.062	0.585	30000.0
332	74.752	109.057	13.001	70.437	1.064	0.588	20000.0
333	74.965	109.335	13.132	70.576	1.066	0.587	20000.0
334	74.729	108.97	12.944	70.4	1.058	0.585	40000.0
335	75.378	109.169	13.147	70.634	1.066	0.582	40000.0
336	74.573	108.984	12.973	70.502	1.06	0.586	20000.0
337	74.688	108.982	13.032	70.642	1.06	0.582	30000.0
338	75.016	109.268	13.093	70.676	1.066	0.583	30000.0
339	74.689	108.536	13.005	70.319	1.053	0.588	20000.0
340	74.304	108.37	13.002	70.001	1.053	0.593	40000.0
341	76.318	109.316	13.175	71.166	1.074	0.583	30000.0
342	74.288	108.5	13.011	70.169	1.053	0.59	40000.0
343	74.647	108.787	13.06	70.319	1.06	0.587	30000.0
344	74.819	108.937	13.013	70.236	1.055	0.59	20000.0
345	74.996	109.041	13.127	70.665	1.058	0.585	20000.0
346	74.895	109.302	13.033	70.77	1.065	0.581	40000.0
347	74.508	109.056	13.001	70.526	1.062	0.584	30000.0
348	75.121	109.194	13.123	70.579	1.064	0.586	30000.0
349	74.566	108.664	13.087	70.372	1.06	0.589	30000.0
350	74.748	108.978	12.965	70.46	1.058	0.587	40000.0
351	74.674	109.031	13.044	70.419	1.065	0.587	30000.0
352	74.977	108.863	13.15	70.393	1.061	0.588	30000.0
353	74.283	108.592	12.95	70.373	1.059	0.586	20000.0
354	75.0	109.382	13.046	70.749	1.069	0.582	20000.0
355	74.671	109.137	13.061	70.62	1.059	0.584	20000.0
356	74.582	109.151	13.013	70.471	1.067	0.585	20000.0
357	74.957	108.764	13.048	70.443	1.057	0.588	20000.0
358	74.954	109.186	13.075	70.617	1.063	0.585	20000.0
359	74.908	108.979	13.051	70.198	1.061	0.592	20000.0
360	75.37	109.334	13.191	71.104	1.07	0.575	30000.0
361	75.077	109.281	13.063	70.822	1.063	0.582	30000.0
362	74.64	109.012	13.055	70.719	1.068	0.581	40000.0
363	74.979	109.084	13.036	70.677	1.064	0.583	30000.0
364	74.654	109.188	13.087	70.508	1.065	0.586	20000.0
365	74.605	108.924	13.039	70.392	1.06	0.587	20000.0
366	74.515	108.877	12.964	70.481	1.058	0.587	20000.0
367	74.949	109.204	13.098	70.579	1.063	0.584	20000.0
368	74.502	108.9	13.021	70.469	1.06	0.584	20000.0
369	74.812	108.706	13.073	70.421	1.058	0.587	20000.0
370	74.949	108.882	13.091	70.375	1.059	0.588	50000.0
371	74.785	109.412	13.117	70.68	1.069	0.584	30000.0
372	74.968	109.581	13.105	70.786	1.071	0.58	40000.0
373	74.546	109.215	13.012	70.535	1.064	0.584	40000.0
374	74.856	108.997	13.016	70.577	1.062	0.584	20000.0
375	75.037	108.946	13.113	70.493	1.058	0.587	40000.0
376	75.4	109.693	13.255	70.981	1.069	0.58	20000.0
377	74.392	108.932	13.017	70.592	1.062	0.585	20000.0
378	74.697	108.928	13.024	70.539	1.061	0.586	20000.0
379	74.498	108.848	13.019	70.676	1.055	0.585	40000.0
380	74.7	108.729	12.978	70.305	1.058	0.586	30000.0
381	74.83	108.879	13.125	70.496	1.056	0.589	30000.0
382	75.035	109.221	13.162	70.721	1.062	0.583	20000.0
383	74.95	109.082	13.139	70.593	1.063	0.585	60000.0
384	74.733	108.881	13.056	70.656	1.06	0.583	20000.0
385	75.063	109.461	13.117	70.566	1.065	0.584	20000.0
386	75.252	109.612	13.154	70.816	1.068	0.58	40000.0
