Samples	SBS96A	SBS96B	SBS96C	SBS96D	SBS96E
TCGA-E9-A1R2-01A-11D-A14G-09	12	17	18	0	0
TCGA-E9-A1R3-01A-31D-A14K-09	3	7	2	5	3
TCGA-E9-A1R4-01A-21D-A14G-09	56	30	12	15	7
TCGA-E9-A1R5-01A-11D-A14K-09	2	10	9	13	4
TCGA-E9-A1R6-01A-11D-A14G-09	0	9	11	8	9
TCGA-E9-A1R7-01A-11D-A14K-09	4	19	0	25	0
TCGA-E9-A1RA-01A-11D-A14G-09	3	0	0	20	0
TCGA-E9-A1RB-01A-11D-A17G-09	0	14	17	0	0
TCGA-E9-A1RC-01A-11D-A159-09	0	15	17	13	0
TCGA-E9-A1RD-01A-11D-A159-09	5	4	2	9	1
TCGA-E9-A1RE-01A-11D-A159-09	0	12	16	19	0
TCGA-E9-A1RF-01A-11D-A159-09	15	80	26	12	7
TCGA-E9-A1RG-01A-11D-A14G-09	4	13	10	5	2
TCGA-E9-A1RH-01A-21D-A167-09	11	33	22	21	9
TCGA-E9-A1RI-01A-11D-A167-09	3	3	2	5	2
TCGA-E9-A226-01A-21D-A159-09	24	8	8	6	8
TCGA-E9-A227-01A-11D-A159-09	3	8	0	4	0
TCGA-E9-A228-01A-31D-A159-09	8	0	16	20	0
TCGA-E9-A229-01A-31D-A17G-09	2	2	10	5	2
TCGA-E9-A22A-01A-11D-A159-09	9	14	0	8	0
TCGA-E9-A22B-01A-11D-A159-09	8	18	2	26	5
TCGA-E9-A22D-01A-11D-A159-09	0	0	15	5	8
TCGA-E9-A22E-01A-11D-A159-09	31	70	16	3	5
TCGA-E9-A22G-01A-11D-A159-09	10	61	23	0	0
TCGA-E9-A22H-01A-11D-A159-09	0	6	0	10	3
TCGA-E9-A243-01A-21D-A167-09	15	36	18	0	4
TCGA-E9-A244-01A-11D-A167-09	5	56	28	13	1
TCGA-E9-A245-01A-22D-A16D-09	1	19	2	4	2
TCGA-E9-A247-01A-11D-A167-09	5	7	33	2	4
TCGA-E9-A248-01A-11D-A167-09	0	0	11	7	0
TCGA-E9-A249-01A-11D-A167-09	0	6	7	4	0
TCGA-E9-A24A-01A-11D-A167-09	0	0	13	0	9
TCGA-E9-A295-01A-11D-A16D-09	1	33	18	19	9
TCGA-E9-A2JS-01A-11D-A17W-09	0	16	20	24	8
TCGA-E9-A2JT-01A-22D-A18P-09	18	0	0	0	3
TCGA-E9-A3HO-01A-11D-A20S-09	10	33	12	0	0
TCGA-E9-A3QA-01A-61D-A228-09	25	26	7	0	0
TCGA-E9-A3X8-01A-31D-A22X-09	6	13	0	16	0
TCGA-E9-A54Y-01A-11D-A25Q-09	5	10	1	25	5
TCGA-E9-A5FK-01A-11D-A27P-09	0	8	9	9	0
TCGA-E9-A5FL-01A-11D-A27P-09	16	54	21	0	6
TCGA-E9-A5UO-01A-11D-A28B-09	0	7	12	8	0
TCGA-E9-A6HE-01A-11D-A31U-09	0	0	10	8	0
TCGA-EW-A1IW-01A-11D-A13L-09	54	0	0	47	0
TCGA-EW-A1IX-01A-12D-A142-09	20	11	3	2	2
TCGA-EW-A1IY-01A-11D-A188-09	8	0	0	18	10
TCGA-EW-A1IZ-01A-11D-A188-09	0	0	263	72	29
TCGA-EW-A1J1-01A-11D-A188-09	0	8	7	4	3
TCGA-EW-A1J2-01A-21D-A13L-09	0	0	12	13	6
TCGA-EW-A1J3-01A-11D-A13L-09	2	4	4	14	1
TCGA-EW-A1J5-01A-11D-A13L-09	351	0	0	72	0
TCGA-EW-A1J6-01A-11D-A188-09	0	22	0	18	0
TCGA-EW-A1OV-01A-11D-A142-09	73	0	0	33	0
TCGA-EW-A1OX-01A-11D-A142-09	7	13	9	0	0
TCGA-EW-A1OY-01A-11D-A142-09	3	12	20	21	6
TCGA-EW-A1OZ-01A-11D-A142-09	7	15	13	24	4
TCGA-EW-A1P0-01A-11D-A142-09	0	16	0	6	0
TCGA-EW-A1P1-01A-31D-A14G-09	0	16	8	0	0
TCGA-EW-A1P3-01A-11D-A142-09	0	0	6	18	0
TCGA-EW-A1P4-01A-21D-A142-09	10	30	25	0	0
TCGA-EW-A1P5-01A-11D-A142-09	0	0	15	7	0
TCGA-EW-A1P6-01A-11D-A142-09	0	0	6	15	2
TCGA-EW-A1P7-01A-21D-A142-09	0	13	5	0	0
TCGA-EW-A1P8-01A-11D-A142-09	7	13	8	9	2
TCGA-EW-A1PA-01A-11D-A142-09	5	20	0	14	5
TCGA-EW-A1PB-01A-11D-A142-09	71	66	0	0	0
TCGA-EW-A1PD-01A-11D-A142-09	17	49	0	13	0
TCGA-EW-A1PE-01A-11D-A142-09	5	7	9	11	3
TCGA-EW-A1PG-01A-11D-A142-09	0	7	0	5	2
TCGA-EW-A1PH-01A-11D-A14K-09	4	12	15	11	3
TCGA-EW-A2FR-01A-11D-A21Q-09	10	9	0	24	0
TCGA-EW-A2FS-01A-11D-A17D-09	0	15	12	9	0
TCGA-EW-A2FV-01A-11D-A17D-09	0	11	5	9	5
TCGA-EW-A2FW-01A-11D-A17D-09	0	0	6	14	0
TCGA-EW-A423-01A-11D-A243-09	8	7	8	35	4
TCGA-EW-A6S9-01A-22D-A33E-09	0	0	10	9	4
TCGA-EW-A6SA-01A-21D-A32I-09	7	25	22	24	10
TCGA-EW-A6SB-01A-12D-A32I-09	2	16	22	16	3
TCGA-EW-A6SC-01A-12D-A32I-09	3	0	5	14	0
TCGA-EW-A6SD-01A-12D-A33E-09	23	3	17	5	5
TCGA-GI-A2C8-01A-11D-A16D-09	15	64	31	8	4
TCGA-GM-A2D9-01A-11D-A18P-09	352	0	0	127	0
TCGA-GM-A2DA-01A-11D-A18P-09	5	8	9	6	7
TCGA-GM-A2DB-01A-31D-A19Y-09	7	59	16	16	11
TCGA-GM-A2DC-01A-11D-A18P-09	0	0	10	13	0
TCGA-GM-A2DD-01A-11D-A17W-09	5	24	22	4	4
TCGA-GM-A2DF-01A-11D-A17W-09	5	11	13	12	2
TCGA-GM-A2DH-01A-11D-A17W-09	94	67	22	0	0
TCGA-GM-A2DI-01A-31D-A18P-09	40	0	0	16	5
TCGA-GM-A2DK-01A-21D-A17W-09	0	0	9	16	3
TCGA-GM-A2DL-01A-11D-A18P-09	8	13	0	18	7
TCGA-GM-A2DM-01A-11D-A17W-09	2	8	5	0	5
TCGA-GM-A2DN-01A-11D-A17W-09	0	10	0	8	0
TCGA-GM-A2DO-01A-11D-A19Y-09	154	0	0	25	14
TCGA-GM-A3NW-01A-21D-A228-09	31	0	0	32	4
TCGA-GM-A3XL-01A-11D-A22X-09	33	57	22	0	0
TCGA-GM-A4E0-01A-12D-A25Q-09	0	16	11	0	6
TCGA-GM-A5PV-01A-11D-A28B-09	6	11	1	8	2
TCGA-GM-A5PX-01A-12D-A28B-09	4	4	8	14	2
TCGA-HN-A2NL-01A-11D-A18P-09	5	45	20	2	5
TCGA-HN-A2OB-01A-21D-A27P-09	2	2	7	5	1
TCGA-JL-A3YX-01A-11D-A22X-09	11	0	14	9	0
TCGA-LD-A66U-01A-11D-A31U-09	0	8	8	8	3
TCGA-LD-A74U-01A-13D-A33E-09	179	0	0	74	16
TCGA-LD-A7W5-01A-22D-A351-09	10	6	10	15	1
TCGA-LD-A7W6-01A-81D-A351-09	1	8	8	11	2
TCGA-LD-A9QF-01A-32D-A41F-09	0	0	14	8	0
TCGA-LL-A440-01A-11D-A243-09	1	3	0	2	0
TCGA-LL-A50Y-01A-11D-A25Q-09	0	0	22	15	0
TCGA-LL-A5YL-01A-12D-A29N-09	17	0	0	39	8
TCGA-LL-A5YM-01A-11D-A28B-09	0	0	9	14	0
TCGA-LL-A5YN-01A-11D-A28B-09	0	9	0	16	3
TCGA-LL-A5YO-01A-21D-A28B-09	9	25	5	0	2
TCGA-LL-A5YP-01A-21D-A28B-09	8	53	7	3	5
TCGA-LL-A6FP-01A-11D-A31U-09	10	15	5	20	7
TCGA-LL-A6FQ-01A-11D-A31U-09	0	0	21	23	3
TCGA-LL-A6FR-01A-12D-A31U-09	0	0	26	0	8
TCGA-LL-A73Y-01A-11D-A33E-09	87	0	24	0	14
TCGA-LL-A73Z-01A-11D-A32I-09	0	20	9	17	0
TCGA-LL-A740-01A-21D-A32I-09	1	14	11	21	4
TCGA-LL-A7SZ-01A-32D-A351-09	3	3	24	9	7
TCGA-LL-A7T0-01A-31D-A351-09	4	4	17	17	5
TCGA-LL-A8F5-01A-11D-A36J-09	9	84	39	16	5
TCGA-LL-A9Q3-01A-11D-A41F-09	0	0	24	21	5
TCGA-OK-A5Q2-01A-11D-A27P-09	0	0	8	13	8
TCGA-OL-A5D6-01A-21D-A27P-09	4	13	3	18	5
TCGA-OL-A5D7-01A-11D-A27P-09	10	27	7	10	1
TCGA-OL-A5D8-01A-11D-A27P-09	0	6	11	7	0
TCGA-OL-A5DA-01A-11D-A27P-09	39	3	2	29	10
TCGA-OL-A5RU-01A-11D-A28B-09	0	0	10	25	0
TCGA-OL-A5RV-01A-12D-A28B-09	0	7	5	3	1
TCGA-OL-A5RW-01A-11D-A28B-09	93	65	27	0	0
TCGA-OL-A5RX-01A-11D-A28B-09	3	0	25	0	0
TCGA-OL-A5RY-01A-21D-A28B-09	0	4	5	0	1
TCGA-OL-A5RZ-01A-11D-A28B-09	5	32	21	31	15
TCGA-OL-A5S0-01A-11D-A28B-09	2	3	12	12	3
TCGA-OL-A66H-01A-11D-A29N-09	0	8	6	6	0
TCGA-OL-A66I-01A-21D-A29N-09	0	17	0	19	0
TCGA-OL-A66J-01A-11D-A29N-09	3	6	18	24	2
TCGA-OL-A66K-01A-11D-A29N-09	0	0	22	12	0
TCGA-OL-A66L-01A-12D-A31U-09	42	0	0	23	6
TCGA-OL-A66N-01A-12D-A31U-09	0	9	11	22	0
TCGA-OL-A66O-01A-11D-A31U-09	0	9	11	6	0
TCGA-OL-A66P-01A-11D-A31U-09	5	43	20	13	10
TCGA-OL-A6VO-01A-12D-A33E-09	0	0	11	8	0
TCGA-OL-A6VQ-01A-12D-A41F-09	20	26	0	23	0
TCGA-OL-A6VR-01A-32D-A33E-09	0	0	6	2	2
TCGA-OL-A97C-01A-32D-A41F-09	0	25	20	13	0
TCGA-PE-A5DC-01A-12D-A27P-09	12	53	17	23	4
TCGA-PE-A5DD-01A-12D-A27P-09	17	6	6	25	6
TCGA-PE-A5DE-01A-11D-A27P-09	336	0	0	127	43
TCGA-PL-A8LV-01A-21D-A41F-09	33	50	26	0	0
TCGA-PL-A8LX-01A-11D-A41F-09	0	0	25	10	0
TCGA-PL-A8LY-01A-11D-A41F-09	0	4	2	0	0
TCGA-PL-A8LZ-01A-31D-A36J-09	4	49	6	21	8
TCGA-S3-A6ZF-01A-32D-A32I-09	0	0	14	22	0
TCGA-S3-A6ZG-01A-22D-A32I-09	0	0	13	24	5
TCGA-S3-A6ZH-01A-22D-A32I-09	0	0	17	10	3
TCGA-S3-AA0Z-01A-11D-A41F-09	8	19	10	19	1
TCGA-S3-AA10-01A-21D-A41F-09	15	93	22	0	0
TCGA-S3-AA11-01A-31D-A41F-09	2	47	9	8	5
TCGA-S3-AA12-01A-11D-A41F-09	2	22	5	15	3
TCGA-S3-AA14-01A-11D-A41F-09	4	0	8	10	0
TCGA-S3-AA15-01A-11D-A41F-09	25	5	5	1	3
TCGA-S3-AA17-01A-11D-A41F-09	10	64	25	9	13
TCGA-UL-AAZ6-01A-11D-A41F-09	15	39	24	15	5
TCGA-UU-A93S-01A-21D-A41F-09	8	92	0	46	0
TCGA-V7-A7HQ-01A-11D-A33E-09	4	10	6	2	1
TCGA-W8-A86G-01A-21D-A36J-09	0	0	11	17	0
TCGA-WT-AB41-01A-11D-A41F-09	13	0	0	32	0
TCGA-WT-AB44-01A-11D-A41F-09	0	0	24	13	5
TCGA-XX-A899-01A-11D-A36J-09	14	9	4	5	6
TCGA-XX-A89A-01A-11D-A36J-09	148	0	31	0	12
TCGA-Z7-A8R5-01A-42D-A41F-09	0	0	18	10	0
TCGA-Z7-A8R6-01A-11D-A41F-09	35	0	0	37	6
