Samples	SBS96A	SBS96B	SBS96C	SBS96D	SBS96E
TCGA-E9-A1R2-01A-11D-A14G-09	13	30	10	0	1
TCGA-E9-A1R3-01A-31D-A14K-09	2	8	4	9	2
TCGA-E9-A1R4-01A-21D-A14G-09	74	25	5	31	11
TCGA-E9-A1R5-01A-11D-A14K-09	2	7	11	16	6
TCGA-E9-A1R6-01A-11D-A14G-09	0	9	6	11	6
TCGA-E9-A1R7-01A-11D-A14K-09	8	19	9	19	1
TCGA-E9-A1RA-01A-11D-A14G-09	1	6	0	14	2
TCGA-E9-A1RB-01A-11D-A17G-09	0	10	21	4	1
TCGA-E9-A1RC-01A-11D-A159-09	0	14	20	11	5
TCGA-E9-A1RD-01A-11D-A159-09	4	4	0	12	0
TCGA-E9-A1RE-01A-11D-A159-09	0	7	27	20	4
TCGA-E9-A1RF-01A-11D-A159-09	13	84	29	24	7
TCGA-E9-A1RG-01A-11D-A14G-09	6	14	14	5	2
TCGA-E9-A1RH-01A-21D-A167-09	13	36	21	29	8
TCGA-E9-A1RI-01A-11D-A167-09	1	8	6	6	2
TCGA-E9-A226-01A-21D-A159-09	29	6	8	11	12
TCGA-E9-A227-01A-11D-A159-09	2	8	0	5	1
TCGA-E9-A228-01A-31D-A159-09	9	4	9	30	0
TCGA-E9-A229-01A-31D-A17G-09	3	4	10	9	3
TCGA-E9-A22A-01A-11D-A159-09	9	15	5	3	0
TCGA-E9-A22B-01A-11D-A159-09	7	17	10	35	2
TCGA-E9-A22D-01A-11D-A159-09	0	0	12	8	3
TCGA-E9-A22E-01A-11D-A159-09	37	82	23	0	2
TCGA-E9-A22G-01A-11D-A159-09	8	71	22	0	4
TCGA-E9-A22H-01A-11D-A159-09	0	3	6	15	2
TCGA-E9-A243-01A-21D-A167-09	18	40	24	0	1
TCGA-E9-A244-01A-11D-A167-09	4	49	30	18	0
TCGA-E9-A245-01A-22D-A16D-09	1	22	0	6	3
TCGA-E9-A247-01A-11D-A167-09	5	8	39	0	2
TCGA-E9-A248-01A-11D-A167-09	2	0	14	7	0
TCGA-E9-A249-01A-11D-A167-09	0	7	12	3	2
TCGA-E9-A24A-01A-11D-A167-09	0	7	5	5	4
TCGA-E9-A295-01A-11D-A16D-09	1	32	17	29	12
TCGA-E9-A2JS-01A-11D-A17W-09	0	18	18	29	9
TCGA-E9-A2JT-01A-22D-A18P-09	15	1	2	0	4
TCGA-E9-A3HO-01A-11D-A20S-09	10	44	7	7	0
TCGA-E9-A3QA-01A-61D-A228-09	28	39	7	0	0
TCGA-E9-A3X8-01A-31D-A22X-09	7	18	4	6	0
TCGA-E9-A54Y-01A-11D-A25Q-09	2	14	5	27	4
TCGA-E9-A5FK-01A-11D-A27P-09	1	11	4	9	4
TCGA-E9-A5FL-01A-11D-A27P-09	24	66	30	0	10
TCGA-E9-A5UO-01A-11D-A28B-09	0	9	11	14	0
TCGA-E9-A6HE-01A-11D-A31U-09	0	0	10	11	0
TCGA-EW-A1IW-01A-11D-A13L-09	55	7	0	48	0
TCGA-EW-A1IX-01A-12D-A142-09	28	14	4	1	1
TCGA-EW-A1IY-01A-11D-A188-09	9	0	0	16	10
TCGA-EW-A1IZ-01A-11D-A188-09	0	0	282	86	32
TCGA-EW-A1J1-01A-11D-A188-09	0	10	5	4	4
TCGA-EW-A1J2-01A-21D-A13L-09	2	7	4	11	4
TCGA-EW-A1J3-01A-11D-A13L-09	1	7	7	12	1
TCGA-EW-A1J5-01A-11D-A13L-09	382	0	0	88	16
TCGA-EW-A1J6-01A-11D-A188-09	0	19	6	17	0
TCGA-EW-A1OV-01A-11D-A142-09	86	0	0	42	4
TCGA-EW-A1OX-01A-11D-A142-09	8	15	13	0	1
TCGA-EW-A1OY-01A-11D-A142-09	4	9	25	24	6
TCGA-EW-A1OZ-01A-11D-A142-09	4	17	19	27	3
TCGA-EW-A1P0-01A-11D-A142-09	1	13	7	0	0
TCGA-EW-A1P1-01A-31D-A14G-09	0	17	7	0	3
TCGA-EW-A1P3-01A-11D-A142-09	0	10	0	19	0
TCGA-EW-A1P4-01A-21D-A142-09	10	37	23	0	5
TCGA-EW-A1P5-01A-11D-A142-09	0	0	15	7	0
TCGA-EW-A1P6-01A-11D-A142-09	0	6	7	13	2
TCGA-EW-A1P7-01A-21D-A142-09	0	15	7	0	0
TCGA-EW-A1P8-01A-11D-A142-09	6	24	8	6	4
TCGA-EW-A1PA-01A-11D-A142-09	5	19	0	12	8
TCGA-EW-A1PB-01A-11D-A142-09	74	67	12	0	5
TCGA-EW-A1PD-01A-11D-A142-09	20	51	8	8	1
TCGA-EW-A1PE-01A-11D-A142-09	6	8	9	9	2
TCGA-EW-A1PG-01A-11D-A142-09	0	5	1	4	5
TCGA-EW-A1PH-01A-11D-A14K-09	3	13	15	13	5
TCGA-EW-A2FR-01A-11D-A21Q-09	11	12	3	22	2
TCGA-EW-A2FS-01A-11D-A17D-09	2	18	10	12	2
TCGA-EW-A2FV-01A-11D-A17D-09	0	11	9	11	5
TCGA-EW-A2FW-01A-11D-A17D-09	0	0	9	16	0
TCGA-EW-A423-01A-11D-A243-09	11	8	20	30	4
TCGA-EW-A6S9-01A-22D-A33E-09	0	5	8	10	3
TCGA-EW-A6SA-01A-21D-A32I-09	11	28	35	24	9
TCGA-EW-A6SB-01A-12D-A32I-09	2	17	17	32	5
TCGA-EW-A6SC-01A-12D-A32I-09	2	7	9	15	0
TCGA-EW-A6SD-01A-12D-A33E-09	33	4	24	1	4
TCGA-GI-A2C8-01A-11D-A16D-09	18	74	34	0	3
TCGA-GM-A2D9-01A-11D-A18P-09	406	0	0	140	19
TCGA-GM-A2DA-01A-11D-A18P-09	6	7	12	10	4
TCGA-GM-A2DB-01A-31D-A19Y-09	4	63	20	25	11
TCGA-GM-A2DC-01A-11D-A18P-09	0	0	9	16	0
TCGA-GM-A2DD-01A-11D-A17W-09	6	28	26	4	2
TCGA-GM-A2DF-01A-11D-A17W-09	6	16	8	16	1
TCGA-GM-A2DH-01A-11D-A17W-09	97	73	30	0	9
TCGA-GM-A2DI-01A-31D-A18P-09	42	0	0	23	6
TCGA-GM-A2DK-01A-21D-A17W-09	2	5	8	12	3
TCGA-GM-A2DL-01A-11D-A18P-09	8	16	0	19	7
TCGA-GM-A2DM-01A-11D-A17W-09	2	10	6	0	5
TCGA-GM-A2DN-01A-11D-A17W-09	0	7	3	10	1
TCGA-GM-A2DO-01A-11D-A19Y-09	158	0	0	39	14
TCGA-GM-A3NW-01A-21D-A228-09	41	2	3	40	5
TCGA-GM-A3XL-01A-11D-A22X-09	43	68	22	0	0
TCGA-GM-A4E0-01A-12D-A25Q-09	0	14	13	6	5
TCGA-GM-A5PV-01A-11D-A28B-09	8	15	3	11	3
TCGA-GM-A5PX-01A-12D-A28B-09	6	8	1	18	2
TCGA-HN-A2NL-01A-11D-A18P-09	6	53	17	5	4
TCGA-HN-A2OB-01A-21D-A27P-09	2	5	6	6	1
TCGA-JL-A3YX-01A-11D-A22X-09	17	4	4	18	0
TCGA-LD-A66U-01A-11D-A31U-09	0	6	14	12	2
TCGA-LD-A74U-01A-13D-A33E-09	205	0	0	109	9
TCGA-LD-A7W5-01A-22D-A351-09	9	0	19	22	5
TCGA-LD-A7W6-01A-81D-A351-09	2	13	6	24	1
TCGA-LD-A9QF-01A-32D-A41F-09	0	3	18	10	3
TCGA-LL-A440-01A-11D-A243-09	0	4	1	6	0
TCGA-LL-A50Y-01A-11D-A25Q-09	0	10	18	15	0
TCGA-LL-A5YL-01A-12D-A29N-09	21	4	0	52	10
TCGA-LL-A5YM-01A-11D-A28B-09	2	6	12	13	0
TCGA-LL-A5YN-01A-11D-A28B-09	0	15	6	13	2
TCGA-LL-A5YO-01A-21D-A28B-09	17	30	6	0	2
TCGA-LL-A5YP-01A-21D-A28B-09	11	58	9	12	4
TCGA-LL-A6FP-01A-11D-A31U-09	10	21	2	31	12
TCGA-LL-A6FQ-01A-11D-A31U-09	0	5	17	29	0
TCGA-LL-A6FR-01A-12D-A31U-09	5	11	19	3	6
TCGA-LL-A73Y-01A-11D-A33E-09	115	19	28	0	11
TCGA-LL-A73Z-01A-11D-A32I-09	0	28	11	19	0
TCGA-LL-A740-01A-21D-A32I-09	2	23	6	26	4
TCGA-LL-A7SZ-01A-32D-A351-09	4	8	29	14	3
TCGA-LL-A7T0-01A-31D-A351-09	3	16	28	15	7
TCGA-LL-A8F5-01A-11D-A36J-09	11	105	37	29	8
TCGA-LL-A9Q3-01A-11D-A41F-09	3	10	12	32	5
TCGA-OK-A5Q2-01A-11D-A27P-09	4	2	10	13	9
TCGA-OL-A5D6-01A-21D-A27P-09	1	13	3	31	5
TCGA-OL-A5D7-01A-11D-A27P-09	11	29	15	14	0
TCGA-OL-A5D8-01A-11D-A27P-09	3	10	11	8	1
TCGA-OL-A5DA-01A-11D-A27P-09	50	6	2	27	12
TCGA-OL-A5RU-01A-11D-A28B-09	0	7	15	19	0
TCGA-OL-A5RV-01A-12D-A28B-09	0	6	8	3	1
TCGA-OL-A5RW-01A-11D-A28B-09	119	81	36	0	2
TCGA-OL-A5RX-01A-11D-A28B-09	2	4	22	5	0
TCGA-OL-A5RY-01A-21D-A28B-09	2	2	7	4	1
TCGA-OL-A5RZ-01A-11D-A28B-09	10	42	26	39	13
TCGA-OL-A5S0-01A-11D-A28B-09	3	2	15	15	3
TCGA-OL-A66H-01A-11D-A29N-09	0	8	7	7	0
TCGA-OL-A66I-01A-21D-A29N-09	1	19	5	16	3
TCGA-OL-A66J-01A-11D-A29N-09	5	7	17	28	3
TCGA-OL-A66K-01A-11D-A29N-09	1	8	19	15	0
TCGA-OL-A66L-01A-12D-A31U-09	53	0	0	25	7
TCGA-OL-A66N-01A-12D-A31U-09	0	5	16	23	2
TCGA-OL-A66O-01A-11D-A31U-09	0	8	14	5	0
TCGA-OL-A66P-01A-11D-A31U-09	3	49	22	15	9
TCGA-OL-A6VO-01A-12D-A33E-09	0	6	15	12	0
TCGA-OL-A6VQ-01A-12D-A41F-09	29	27	0	27	5
TCGA-OL-A6VR-01A-32D-A33E-09	0	0	6	4	2
TCGA-OL-A97C-01A-32D-A41F-09	0	23	26	15	3
TCGA-PE-A5DC-01A-12D-A27P-09	12	73	23	24	4
TCGA-PE-A5DD-01A-12D-A27P-09	24	5	0	40	2
TCGA-PE-A5DE-01A-11D-A27P-09	399	0	0	164	63
TCGA-PL-A8LV-01A-21D-A41F-09	40	63	26	2	10
TCGA-PL-A8LX-01A-11D-A41F-09	0	9	28	6	0
TCGA-PL-A8LY-01A-11D-A41F-09	0	4	1	1	0
TCGA-PL-A8LZ-01A-31D-A36J-09	8	70	0	34	9
TCGA-S3-A6ZF-01A-32D-A32I-09	1	5	10	25	0
TCGA-S3-A6ZG-01A-22D-A32I-09	0	3	17	20	9
TCGA-S3-A6ZH-01A-22D-A32I-09	0	8	14	14	5
TCGA-S3-AA0Z-01A-11D-A41F-09	15	23	14	21	1
TCGA-S3-AA10-01A-21D-A41F-09	18	122	19	8	0
TCGA-S3-AA11-01A-31D-A41F-09	1	63	9	9	8
TCGA-S3-AA12-01A-11D-A41F-09	0	24	5	23	1
TCGA-S3-AA14-01A-11D-A41F-09	4	1	8	11	0
TCGA-S3-AA15-01A-11D-A41F-09	27	12	8	0	7
TCGA-S3-AA17-01A-11D-A41F-09	12	72	29	24	6
TCGA-UL-AAZ6-01A-11D-A41F-09	16	57	29	22	2
TCGA-UU-A93S-01A-21D-A41F-09	16	99	33	29	4
TCGA-V7-A7HQ-01A-11D-A33E-09	5	15	4	1	0
TCGA-W8-A86G-01A-21D-A36J-09	0	7	8	15	0
TCGA-WT-AB41-01A-11D-A41F-09	16	0	0	38	0
TCGA-WT-AB44-01A-11D-A41F-09	0	7	21	16	4
TCGA-XX-A899-01A-11D-A36J-09	18	9	0	8	11
TCGA-XX-A89A-01A-11D-A36J-09	165	6	19	17	17
TCGA-Z7-A8R5-01A-42D-A41F-09	0	0	20	14	0
TCGA-Z7-A8R6-01A-11D-A41F-09	40	0	4	42	10
